project,ticketid,fixcommitid,line,bugcommitid,buggymethod,
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",553,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_String_getStringConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",546,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_String_getStringConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",547,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_String_getStringConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",564,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_String_getStringConfiguration(String; String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",546,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_String_getStringConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",551,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_String_getStringConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",553,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_String_getStringConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",576,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_double_getDoubleConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",584,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_double_getDoubleConfiguration(String; double)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",499,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_setConfiguration(String; Object)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",248,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",610,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_int_getIntConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",618,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_int_getIntConfiguration(String; int)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",499,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_setConfiguration(String; Object)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",248,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",651,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_long_getLongConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",667,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_long_getLongConfiguration(String; long)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",499,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_setConfiguration(String; Object)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",248,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_void_initialize(String; Configuration)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",694,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_boolean_getBooleanConfiguration(String)
marmotta,"MARMOTTA-139","06aa84e793b4a1cfa8d082ca1723d4309fcb6725",702,c32963d5a7842b50772557f51c2c1cef43f191b2,lmf-core/src/main/java/kiwi/core/services/config/ConfigurationServiceImpl.java#public_boolean_getBooleanConfiguration(String; boolean)
